Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,Calculated_AQI,Data_Quality_Tier
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-10-01,64.0,64.0,48.5,23.5,3.5,80.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-11-01,,63.5,48.75,31.0,3.0,81.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-12-01,,63.0,49.0,34.5,4.0,81.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-01-01,64.0,64.0,50.0,37.0,3.0,83.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-02-01,67.0,67.0,43.0,34.0,4.0,71.0,Tier_2_Rescued
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-03-01,,67.0,43.0,34.0,3.0,71.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-01-01,,186.0,,33.0,14.0,157.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-02-01,,158.0,,31.0,16.0,139.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-03-01,,177.0,,18.0,11.0,151.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-04-01,,188.0,,31.0,14.0,159.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-05-01,,214.0,,37.0,14.0,176.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-06-01,,213.0,,28.0,12.0,175.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-07-01,,195.0,,28.0,14.0,163.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-08-01,,191.0,,29.0,17.0,161.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-09-01,,204.0,,30.0,20.0,169.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-10-01,,61.0,36.0,16.0,10.0,61.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-11-01,,61.0,36.0,16.0,10.0,61.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2022-12-01,97.0,61.0,36.0,16.0,10.0,61.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-01-01,93.0,58.0,35.0,12.0,6.0,58.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-02-01,89.0,57.0,31.0,14.0,8.0,57.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-03-01,107.0,75.0,31.0,17.0,10.0,75.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-04-01,,73.66666666666667,33.54545454545455,17.9,10.181818181818182,74.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-05-01,,72.33333333333333,36.09090909090909,18.8,10.363636363636363,72.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-06-01,,71.0,,19.7,16.0,71.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-07-01,,69.66666666666667,,20.599999999999998,16.0,70.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-08-01,,68.33333333333334,,21.5,15.0,68.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-09-01,,67.0,,22.4,17.0,67.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-10-01,,65.66666666666667,,23.3,19.0,66.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-11-01,,64.33333333333333,,24.2,20.0,64.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2023-12-01,,63.0,53.90909090909091,25.1,11.636363636363637,90.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-01-01,125.0,125.0,56.45454545454545,26.0,11.818181818181818,117.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-02-01,120.0,120.0,59.0,24.0,12.0,114.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-03-01,133.0,133.0,59.0,20.0,11.0,122.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-04-01,124.0,124.0,70.0,21.0,10.0,132.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-05-01,,125.0,68.28571428571429,21.0,9.142857142857142,125.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-06-01,,126.0,66.57142857142857,21.0,8.285714285714286,121.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-07-01,,127.0,64.85714285714286,21.0,7.428571428571429,118.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-08-01,,128.0,63.142857142857146,21.0,6.571428571428572,119.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-09-01,,129.0,61.42857142857143,21.0,5.714285714285714,120.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-10-01,130.0,130.0,59.714285714285715,21.0,4.857142857142858,120.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-11-01,117.0,117.0,58.0,21.0,4.0,112.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2024-12-01,120.0,120.0,73.0,16.0,9.0,142.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-01-01,119.0,119.0,70.0,9.0,6.0,132.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-02-01,110.0,110.0,53.0,18.0,11.0,107.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-03-01,83.0,83.0,43.0,15.0,8.0,83.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-04-01,65.0,65.0,33.0,16.0,9.0,65.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-05-01,53.0,53.0,33.0,9.0,5.0,54.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-06-01,64.0,64.0,33.0,10.0,4.0,64.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-07-01,65.0,65.0,33.0,14.0,7.0,65.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-08-01,37.0,74.66666666666667,37.0,14.333333333333334,7.0,75.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-09-01,36.0,84.33333333333333,36.0,14.666666666666666,7.0,84.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-10-01,94.0,94.0,47.0,15.0,14.0,94.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-11-01,99.0,99.0,52.0,17.0,14.000000000000002,99.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2025-12-01,116.0,116.0,60.0,18.0,14.000000000000002,111.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2026-01-01,111.0,111.0,80.0,23.0,14.000000000000002,166.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2026-02-01,,111.0,80.0,23.0,14.000000000000002,166.0,Tier_2_Rescued
Kashmir,Budgam,"SIDCO Complex Ompora Budgam (PM-10, PM-2.5) 1081",2026-03-01,,111.0,80.0,23.0,14.000000000000002,166.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-01-01,134.0,134.0,46.0,26.0,2.0,123.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-02-01,178.0,178.0,64.0,28.0,5.0,152.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-03-01,166.0,166.0,60.0,26.0,5.0,144.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-04-01,178.0,178.0,61.0,29.0,3.0,152.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-05-01,182.0,182.0,73.0,34.0,4.0,155.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-06-01,207.0,207.0,78.0,38.0,4.0,171.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-07-01,138.0,138.0,52.0,28.0,4.0,126.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-08-01,143.0,143.0,43.0,25.0,3.0,129.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-09-01,124.0,124.0,13.0,25.0,3.0,116.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-10-01,145.0,145.0,23.75,26.0,3.0,130.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-11-01,,161.0,34.5,27.0,2.0,141.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2022-12-01,,120.0,45.25,28.0,2.5,114.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-01-01,131.0,131.0,56.0,29.0,3.0,121.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-02-01,120.0,120.0,16.0,26.5,2.5,114.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-03-01,128.0,128.0,18.0,24.0,2.0,119.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-04-01,124.0,124.0,20.0,25.0,3.0,116.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-05-01,113.0,113.0,34.0,24.5,3.5,109.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-06-01,111.0,111.0,40.0,24.0,4.0,108.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-07-01,102.0,102.0,34.0,18.0,2.0,102.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-08-01,102.0,102.0,22.0,24.0,4.0,102.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-09-01,95.0,95.0,8.0,23.0,4.0,95.0,Tier_2_Rescued
Jammu,Jammu,Samba BariBrahmna Industrial area 507,2023-10-01,94.0,94.0,22.0,23.5,4.0,94.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2023-11-01,103.0,103.0,36.0,24.0,4.0,102.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2023-12-01,104.0,104.0,42.0,20.0,3.0,103.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-01-01,117.0,117.0,40.0,26.0,4.0,112.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-02-01,111.0,111.0,36.0,19.0,3.0,108.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-03-01,123.0,123.0,40.0,24.0,4.0,116.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-04-01,127.0,116.0,48.0,16.0,2.0,111.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-05-01,117.0,117.0,39.0,26.0,4.0,112.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-06-01,118.0,118.0,39.0,25.0,5.0,112.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-07-01,101.0,101.0,16.0,16.0,3.0,101.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-08-01,85.0,85.0,23.5,15.0,2.0,85.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-09-01,93.0,93.0,31.0,14.0,3.0,93.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-10-01,117.0,117.0,39.0,13.0,4.0,112.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-11-01,,140.0,47.0,36.0,6.0,127.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-12-01,,174.0,73.0,21.0,4.0,150.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-01-01,186.0,186.0,109.0,34.0,4.0,262.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-02-01,190.0,141.0,140.0,27.0,3.0,316.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-03-01,115.0,115.0,55.0,36.0,4.0,110.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-04-01,128.0,128.0,72.0,38.0,4.0,139.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-05-01,125.0,125.0,70.0,33.0,3.3333333333333335,132.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-06-01,113.0,113.0,59.0,28.0,2.666666666666667,109.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-07-01,86.0,86.0,29.0,23.0,2.0,86.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-08-01,97.0,97.0,33.0,24.0,2.0,97.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-09-01,91.0,91.0,39.0,21.0,2.0,91.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-10-01,108.0,108.0,45.0,28.0,4.0,106.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-11-01,,126.33333333333333,7.0,39.0,3.0,118.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-12-01,,144.66666666666666,86.0,43.0,5.0,186.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-01-01,163.0,163.0,104.0,49.0,5.0,245.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-02-01,146.0,146.0,86.0,45.0,4.0,186.0,Tier_2_Rescued
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-03-01,,146.0,86.0,45.0,4.0,186.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-01-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-02-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-03-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-04-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-05-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-06-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-07-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-08-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-09-01,,,,,,,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-10-01,,68.0,44.0,11.0,6.0,73.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-11-01,,68.0,44.0,11.0,6.0,73.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2022-12-01,113.0,68.0,44.0,11.0,6.0,73.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-01-01,105.0,64.0,40.0,10.0,5.0,66.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-02-01,104.0,65.0,39.0,12.0,7.0,65.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-03-01,99.0,43.0,56.0,7.0,3.0,93.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-04-01,,45.55555555555556,53.22222222222222,7.5,3.5454545454545454,88.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-05-01,,48.111111111111114,50.44444444444444,8.0,4.090909090909091,83.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-06-01,,50.66666666666667,47.666666666666686,8.499999999999996,,80.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-07-01,,53.22222222222223,44.88888888888891,8.999999999999996,,75.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-08-01,,55.77777777777777,42.11111111111113,9.499999999999996,,70.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-09-01,,58.33333333333333,39.33333333333335,9.999999999999996,,65.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-10-01,,60.888888888888886,36.55555555555556,10.499999999999996,,61.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-11-01,,63.44444444444444,33.77777777777778,11.0,,63.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2023-12-01,,66.0,31.0,11.5,7.909090909090908,66.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-01-01,125.0,125.0,46.0,12.0,8.454545454545453,117.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-02-01,123.0,123.0,61.0,20.0,9.0,116.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-03-01,96.0,85.0,48.0,12.0,5.0,85.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-04-01,46.0,96.375,46.0,12.25,5.0,96.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-05-01,,107.75,47.625,12.5,5.0,106.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-06-01,,119.12500000000011,49.25,12.749999999999998,5.0,113.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-07-01,,130.5000000000001,50.87500000000003,12.999999999999998,5.0,121.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-08-01,,141.8750000000001,52.50000000000003,13.25,5.0,128.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-09-01,,153.25,54.12500000000003,13.5,5.0,136.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-10-01,,164.625,55.75,13.75,5.0,144.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-11-01,176.0,176.0,57.375,14.0,5.0,151.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2024-12-01,115.0,115.0,59.0,4.0,2.0,110.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-01-01,120.0,120.0,54.0,3.0,3.0,114.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-02-01,119.0,119.0,52.0,13.0,8.0,113.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-03-01,84.0,70.0,29.0,7.0,3.0,70.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-04-01,122.0,122.0,48.0,6.0,4.0,115.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-05-01,79.0,36.0,55.0,3.0,2.0,92.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-06-01,113.0,113.0,48.0,11.0,4.0,109.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-07-01,71.0,30.0,41.0,2.0,4.0,68.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-08-01,129.0,129.0,41.0,10.0,4.0,120.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-09-01,129.0,129.0,41.0,10.5,4.0,120.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-10-01,122.0,122.0,,11.0,4.0,115.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-11-01,120.0,120.0,,16.0,4.0,114.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2025-12-01,125.0,125.0,,17.0,3.9999999999999996,117.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2026-01-01,115.0,115.0,,17.0,3.9999999999999987,110.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2026-02-01,107.0,107.0,,16.0,3.9999999999999982,105.0,Tier_2_Rescued
Kashmir,Shopian,"Shopian Bongam  (PM-10, PM-2.5) 1080",2026-03-01,,107.0,,16.0,3.9999999999999973,105.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-01-01,70.0,96.0,70.0,25.5,13.5,132.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-02-01,58.0,113.5,58.0,17.5,9.5,110.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-03-01,64.0,114.0,64.0,21.5,11.0,111.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-04-01,65.0,95.5,65.0,22.0,9.0,115.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-05-01,70.0,99.0,70.0,25.0,8.5,132.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-06-01,66.0,103.0,66.0,21.0,7.5,118.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-07-01,65.0,81.0,65.0,18.0,8.0,115.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-08-01,65.0,46.0,65.0,12.0,6.0,115.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-09-01,72.0,49.0,72.0,12.0,7.0,139.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-10-01,77.0,51.5,77.0,14.0,6.857142857142857,156.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-11-01,82.0,57.0,82.0,13.0,7.0,173.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2022-12-01,78.0,70.0,78.0,17.0,9.0,159.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-01-01,78.0,65.0,78.0,14.0,7.0,159.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-02-01,94.0,66.28571428571428,94.0,16.142857142857142,7.142857142857142,211.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-03-01,115.0,80.5,115.0,18.07142857142857,9.0,283.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-04-01,74.0,70.9375,74.0,17.4375,7.6875,145.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-05-01,82.0,80.0,82.0,17.5,8.875,173.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-06-01,87.0,84.93749999999999,87.0,15.187499999999995,8.25,190.0,Tier_2_Rescued
Kashmir,Srinagar,Soura Near SKIMS Srinagar (PM-2.5),2023-07-01,83.0,79.24999999999999,83.0,15.749999999999998,7.499999999999999,176.0,Tier_2_Rescued
