Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-08,66.0,66.0,19.0,10.520787108054659,3.7809073163402283,8
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-09,65.0,65.0,24.714285714285715,11.492700978165766,3.9073201338020547,9
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-10,65.0,65.0,30.42857142857143,10.520787108054659,5.261587730920049,10
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-11,62.0,62.0,35.86830207979346,11.08919510700471,5.539131844085375,11
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2024-12,55.37103219264936,55.0,32.00323995651125,11.310457975648436,5.29829539634932,12
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-01,59.0,59.0,33.77766587813101,10.157185068018542,4.734001704514372,1
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-02,57.0,57.0,31.350910461917415,9.833990261889312,4.734001704514372,2
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-03,65.0,60.0,59.0,10.006987550334108,5.215235002722032,3
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-04,61.0,61.0,50.0,10.029111441976358,5.478832209783569,4
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-05,63.0,63.0,50.0,11.53315515880821,6.519315690553352,5
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-06,67.0,67.0,40.0,13.381882083481853,6.054287279418833,6
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-07,62.0,62.0,47.0,12.01066095223936,5.908062579523696,7
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-08,64.0,64.0,48.0,10.7428215450951,5.772651236684123,8
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-09,63.0,63.0,48.25,11.22804660805683,5.772651236684123,9
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-10,64.0,64.0,48.5,11.460111151733004,5.772651236684123,10
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-11,64.90079123739825,63.5,48.75,11.22804660805683,5.772651236684123,11
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2025-12,64.90079123739825,63.0,49.0,11.169576890288424,5.772651236684123,12
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-01,64.0,64.0,50.0,11.518580869501415,6.519315690553352,1
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-02,67.0,67.0,43.0,13.381882083481853,6.662857676833546,2
Jammu,Reasi,Reasi PCC Office Building Mini Secretariat 1067,2026-03,81.98404628909574,85.0,39.5,16.090605503851624,5.105854983640764,3
Jammu,Samba,Samba BariBrahmna Industrial area 507,2023-11,103.0,103.0,36.0,24.0,4.0,11
Jammu,Samba,Samba BariBrahmna Industrial area 507,2023-12,104.0,104.0,42.0,20.0,3.0,12
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-01,117.0,117.0,40.0,26.0,4.0,1
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-02,111.0,111.0,36.0,19.0,3.0,2
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-03,123.0,123.0,40.0,24.0,4.0,3
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-04,127.0,116.0,48.0,16.0,2.0,4
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-05,117.0,117.0,39.0,26.0,4.0,5
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-06,118.0,118.0,39.0,25.0,5.0,6
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-07,101.0,101.0,16.0,16.0,3.0,7
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-08,85.0,85.0,23.5,15.0,2.0,8
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-09,93.0,93.0,31.0,14.0,3.5870886293675532,9
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-10,117.0,117.0,39.0,13.0,4.0,10
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-11,137.6665988111591,140.0,47.0,36.0,6.0,11
Jammu,Samba,Samba BariBrahmna Industrial area 507,2024-12,137.6665988111591,174.0,73.0,21.0,4.0,12
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-01,186.0,186.0,109.0,34.0,4.0,1
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-02,190.0,141.0,140.0,27.0,3.0,2
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-03,115.0,115.0,55.0,36.0,4.0,3
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-04,128.0,128.0,72.0,38.0,4.0,4
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-05,125.0,125.0,70.0,33.0,10.02747302412637,5
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-06,113.0,113.0,59.0,28.0,9.129612437600297,6
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-07,86.0,86.0,29.0,23.0,2.0,7
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-08,97.0,97.0,33.0,24.0,2.0,8
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-09,91.0,91.0,39.0,21.0,2.0,9
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-10,108.0,108.0,45.0,28.0,4.0,10
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-11,124.4168817055751,126.33333333333333,7.0,39.0,3.0,11
Jammu,Samba,Samba BariBrahmna Industrial area 507,2025-12,124.4168817055751,144.66666666666666,86.0,43.0,5.0,12
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-01,163.0,163.0,104.0,49.0,5.0,1
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-02,146.0,146.0,86.0,45.0,4.0,2
Jammu,Samba,Samba BariBrahmna Industrial area 507,2026-03,163.5256734314757,152.5,99.0,44.234042553191486,5.035005027949446,3
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-01,169.0,159.0,112.0,43.46808510638298,4.948900852252676,1
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-02,158.0,158.0,79.0,26.76536434819917,8.45485859543223,2
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-03,161.0,161.0,55.0,27.032997935514818,11.269888864474163,3
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-04,164.0,164.0,53.0,27.17044756367553,11.778490675702677,4
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-05,142.0,142.0,66.0,21.55834852726051,9.372470838432365,5
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-06,134.0,134.0,72.0,24.34777834816061,10.180533451473389,6
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-07,107.0,107.0,62.0,22.116225533381407,9.25019038945589,7
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-08,78.0,78.0,33.0,18.24023390667065,3.889198601925885,8
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-09,91.0,91.0,56.0,16.8188673099214,6.531230281280064,9
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-10,94.0,94.0,53.0,15.157397386262083,6.6699601165057025,10
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-11,93.79835329733645,94.0,39.0,17.498107681713503,4.068826163558235,11
Jammu,Samba,Samba PCC Office Phase -1 1066,2022-12,93.79835329733645,92.5,37.5,18.626925622244652,4.674962827376966,12
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-01,91.0,91.0,36.0,16.7528178869063,4.068826163558235,1
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-02,92.0,92.0,35.0,16.43672085322756,4.068826163558235,2
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-03,96.0,96.0,32.0,15.813946257504002,3.623796294796823,3
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-04,93.0,93.0,35.0,17.829736164819245,4.219940712322809,4
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-05,83.0,83.0,33.0,15.529171055993427,3.8021243346250007,5
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-06,87.0,87.0,31.0,15.62644047458331,3.720372218048654,6
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-07,93.0,93.0,28.0,16.31717176126772,3.030356886375052,7
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-08,97.0,97.0,29.0,16.435076771985205,3.076084870590579,8
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-09,96.0,96.0,35.0,16.95263484997349,4.068826163558235,9
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-10,100.0,100.0,38.0,17.83885683631224,4.219940712322809,10
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-11,103.0,103.0,29.0,17.19761169017298,3.0885079944630704,11
Jammu,Samba,Samba PCC Office Phase -1 1066,2023-12,93.82741975977146,95.0,35.0,18.01573856798351,4.2323638361953,12
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-01,99.0,99.0,41.0,17.50403190032414,4.219940712322809,1
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-02,117.0,117.0,51.0,18.29413358784766,7.407698652844291,2
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-03,125.0,125.0,55.0,24.160727112116124,10.091946138992725,3
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-04,129.0,129.0,39.0,20.248346091558425,5.7387941946082766,4
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-05,130.0,130.0,49.0,18.40843970826224,8.052701481265602,5
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-06,123.0,123.0,45.0,17.700012289932392,8.019142614743236,6
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-07,117.0,117.0,46.0,18.056340704967642,8.648212902523728,7
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-08,115.0,115.0,34.0,15.777294123240061,4.672130642197448,8
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-09,111.0,111.0,35.0,18.170880143940636,5.1226033003455615,9
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-10,111.0,111.0,32.0,19.193276990452805,4.850265860272816,10
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-11,159.0,159.0,46.0,25.111859732724902,9.430947701031485,11
Jammu,Samba,Samba PCC Office Phase -1 1066,2024-12,174.1650436297228,173.0,54.0,22.40041321568539,10.92654101201903,12
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-01,187.0,187.0,50.0,27.386650099410193,13.361701906726339,1
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-02,175.0,175.0,44.0,24.98590876199662,11.777432482879686,2
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-03,167.0,167.0,59.0,27.00787934777912,9.96451138851669,3
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-04,155.0,155.0,58.44444444444444,23.48091587514827,10.647967648726528,4
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-05,128.0,128.0,57.888888888888886,23.52556074013818,9.360792398032519,5
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-06,119.0,119.0,45.97042688020776,17.465745409480824,8.1491383445794,6
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-07,132.0,132.0,58.82333479614589,20.35946926692808,9.080983179296197,7
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-08,94.0,94.0,48.135459253967866,19.659555352150303,9.569394726862699,8
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-09,99.0,99.0,45.084870949406685,21.517569090006862,6.869509215682693,9
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-10,103.0,103.0,43.56043104170807,9.0,2.0,10
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-11,128.0,128.0,41.908791936795744,14.0,4.0,11
Jammu,Samba,Samba PCC Office Phase -1 1066,2025-12,116.0,116.0,54.0,14.0,4.0,12
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-01,103.0,103.0,26.0,17.0,4.0,1
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-02,90.0,90.0,44.0,28.0,6.0,2
Jammu,Samba,Samba PCC Office Phase -1 1066,2026-03,116.61888210368092,126.0,108.0,27.70212765957447,5.218469201866721,3
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-01,187.0,162.0,172.0,27.404255319148938,8.969482109894555,1
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-02,149.0,149.0,30.0,25.911461192163486,9.719913379009094,2
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-03,152.0,152.0,31.285714285714285,26.7564861030863,9.712997254488362,3
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-04,130.0,130.0,32.57142857142857,25.413193875311578,7.476599439355481,4
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-05,132.0,132.0,56.99336195195361,21.646233142013127,8.987631044542951,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-06,140.60802735089263,145.0,56.13409025690601,25.541935388307472,9.970057451070117,6
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-07,158.0,158.0,48.45232103544973,29.560198262347093,12.658312385389056,7
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-08,158.0,158.0,58.374343832081365,33.27327200889265,12.223121039428808,8
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-09,154.28117697252418,156.5,45.001387416257955,24.87261765429275,12.196021788804256,9
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-10,155.0,155.0,45.001387416257955,24.87261765429275,12.196021788804256,10
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-11,150.0,150.0,36.763169727645966,29.019928452148537,10.795483926914901,11
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2022-12,148.12813153124233,148.0,35.64122228073511,26.62032011858696,9.73620754577073,12
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-01,146.0,146.0,35.15029716263432,27.290447633169993,9.73620754577073,1
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-02,148.0,148.0,44.67234887942473,26.33232185958724,11.595258331723883,2
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-03,125.0,125.0,38.40156572014948,23.443139023866795,7.60689384699134,3
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-04,143.0,143.0,46.84069134775324,26.11729165587085,10.132700491374994,4
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-05,85.0,85.0,41.31915400977267,17.389892078547774,5.080767141749564,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-06,82.0,82.0,42.11122695871669,20.671668461450285,9.206427479632383,6
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-07,64.0,64.0,29.286171109082645,10.512704296709499,3.4042860332654947,7
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-08,94.0,94.0,34.473188111058555,17.948057973900845,6.198965412298352,8
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-09,107.0,107.0,44.97356892755424,22.482860277466795,6.869509215682693,9
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-10,136.0,136.0,48.181472656487514,25.43026589613943,6.893310311465033,10
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-11,160.0,160.0,61.91950381440093,27.07681471132668,10.082002872717034,11
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2023-12,175.0,175.0,67.7320717154454,24.591769936364148,11.142148082893598,12
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-01,204.0,204.0,67.55976369782007,28.772753909207918,11.951601662838705,1
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-02,149.0,149.0,58.773598663383936,25.20932825591053,10.653651240307589,2
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-03,116.0,116.0,18.593837385139533,20.54451561503812,6.623253892148938,3
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-04,103.0,103.0,43.34580852238869,21.892021648654236,9.08983132911331,4
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-05,115.0,115.0,48.791209316261664,17.915957479693265,7.327390087047736,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-06,104.0,104.0,46.99467756503276,20.1503031386292,8.974738009458644,6
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-07,92.0,92.0,32.34639573264396,17.321355831819268,3.6362194186693144,7
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-08,80.0,80.0,24.820587766609112,14.8355254133442,3.0045467245072723,8
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-09,101.0,101.0,45.671719396633584,16.516613303129603,6.80414351820483,9
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-10,153.0,153.0,45.21960041825808,25.121307883580045,7.04568414242851,10
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-11,173.9085644705868,175.0,79.86644841549125,21.90973362432511,8.532397650385592,11
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2024-12,173.9085644705868,131.0,89.08580265334983,24.70988693348123,7.465924419904882,12
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-01,177.0,172.0,75.0,23.133779514068028,8.525331169405701,1
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-02,147.0,139.0,125.0,23.530615505325294,7.169434089834203,2
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-03,137.0,130.0,110.0,24.106153256653936,9.742731588243055,3
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-04,124.0,124.0,70.0,20.88529024080202,8.828123968739641,4
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-05,134.0,134.0,61.0,20.710398322125133,8.959978757996547,5
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-06,129.0,129.0,55.0,18.99676415102955,8.492847353820036,6
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-07,106.0,106.0,77.0,20.60983459466706,8.533658209923392,7
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-08,67.0,67.0,55.0,16.19570590038821,6.616072318204772,8
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-09,97.0,96.0,55.0,15.466503769045374,6.856071201203751,9
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-10,141.0,136.0,101.0,14.0,4.0,10
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-11,166.0,152.0,151.0,15.0,5.0,11
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2025-12,192.0,162.5,190.0,17.0,5.0,12
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2026-01,174.0,173.0,141.0,19.0,5.0,1
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2026-02,164.0,162.0,128.0,20.0,6.0,2
Jammu,Udhampur,Udhampur PCC Office Battal Ballian 1063,2026-03,164.2903716200599,154.76923076923077,122.23076923076923,19.46153846153846,5.352946672586945,3
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-01,164.2903716200599,147.53846153846155,116.46153846153847,18.923076923076923,5.783397028004617,1
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-02,88.52307692307693,147.53846153846155,35.64122228073511,27.819857043856565,9.608297272806672,2
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-03,88.52307692307693,147.53846153846155,38.1225495374839,26.33232185958724,9.73620754577073,3
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-04,88.52307692307693,147.53846153846155,38.1225495374839,26.33232185958724,9.73620754577073,4
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-05,88.52307692307693,147.53846153846155,38.1225495374839,26.33232185958724,9.73620754577073,5
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-06,88.52307692307693,147.53846153846155,38.1225495374839,26.33232185958724,9.73620754577073,6
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-07,94.39309303217156,97.17726946547947,45.4194897078592,16.90828403592742,5.830875792682721,7
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-08,40.8,68.0,27.200000000000003,27.200000000000003,5.158642032054903,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-09,40.8,68.0,27.200000000000003,27.200000000000003,5.20142161540604,9
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-10,40.8,68.0,38.544981235656415,13.59486616291406,5.284183023468941,10
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-11,121.0,68.0,38.544981235656415,13.59486616291406,5.284183023468941,11
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2022-12,121.0,68.0,53.0,13.0,8.0,12
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-01,102.0,61.0,40.0,12.0,6.0,1
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-02,107.0,63.0,44.0,14.0,8.0,2
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-03,115.0,81.0,33.0,14.0,7.0,3
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-04,90.74482253013043,79.11111111111111,32.888888888888886,15.2,4.559788422599942,4
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-05,90.74482253013043,77.22222222222223,32.77777777777778,16.4,4.559788422599942,5
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-06,46.333333333333336,77.22222222222223,29.71503698215724,12.560768303810477,3.9322604420830616,6
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-07,46.333333333333336,77.22222222222223,29.55466926072707,12.029465440482113,3.9322604420830616,7
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-08,46.333333333333336,77.22222222222223,29.55466926072707,12.029465440482113,3.9322604420830616,8
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-09,38.4,64.0,29.577561820111686,9.857667153542332,3.3252513481053163,9
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-10,38.4,64.0,30.94085805744956,11.78740715637866,5.82037215192764,10
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-11,96.0,64.0,35.86830207979346,11.460111151733004,5.539131844085375,11
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2023-12,96.0,64.0,32.0,11.460111151733004,5.29829539634932,12
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-01,132.0,132.0,38.5,26.0,5.199634451337154,1
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-02,132.0,132.0,45.0,23.0,9.0,2
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-03,123.0,123.0,21.0,18.0,8.0,3
Kashmir,Anantnag,"Anantnag (PM-10, PM-2.5) 1084",2024-04,98.0,98.0,52.0,22.0,10.0,4
