Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Sep/2022,79,,79,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Oct/2022,87,,87,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Nov/2022,80,,80,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Dec/2022,78,,78,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jan/2023,82,,82,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Feb/2023,116,,116,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Mar/2023,106,,106,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Apr/2023,81,,81,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),May/2023,95,,95,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jun/2023,93,,93,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jul/2023,90,,90,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Aug/2023,87,,87,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Sep/2023,88,,88,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Oct/2023,104,,104,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Nov/2023,111,,111,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Dec/2023,119,,119,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jan/2024,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Feb/2024,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Mar/2024,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Apr/2024,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),May/2024,,,,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jun/2024,87,,87,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jul/2024,93,,93,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Aug/2024,93,,93,1,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Sep/2024,95,,95,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Oct/2024,94,,94,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Nov/2024,90,,90,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Dec/2024,87,,87,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jan/2025,90,,90,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Feb/2025,86,,86,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Mar/2025,89,,89,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Apr/2025,85,,85,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),May/2025,87,,87,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jun/2025,88,,88,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jul/2025,86,,86,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Aug/2025,73,,73,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Sep/2025,66,,66,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Oct/2025,67,,67,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Nov/2025,74,,74,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Dec/2025,84,,84,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Jan/2026,115,,115,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Feb/2026,76,,76,,
Kashmir,Srinagar,Dalgate Boulvard Srinagar (PM-2.5),Mar/2026,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jan/2022,86,86,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Feb/2022,72,72,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Mar/2022,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Apr/2022,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,May/2022,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jun/2022,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jul/2022,88,88,42,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Aug/2022,79,78,40,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Sep/2022,82,82,30,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Oct/2022,,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Nov/2022,83,83,34,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Dec/2022,,85,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jan/2023,81,81,32,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Feb/2023,85,85,34,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Mar/2023,78,78,40,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Apr/2023,78,78,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,May/2023,83,83,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jun/2023,85,85,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jul/2023,88,88,28,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Aug/2023,90,90,22,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Sep/2023,86,86,41,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Oct/2023,79,79,42,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Nov/2023,85,85,47,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Dec/2023,84,84,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jan/2024,82,82,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Feb/2024,87,87,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Mar/2024,88,88,34,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Apr/2024,89,89,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,May/2024,87,87,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jun/2024,83,83,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jul/2024,88,88,39,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Aug/2024,90,90,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Sep/2024,84,84,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Oct/2024,88,88,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Nov/2024,,89,33,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Dec/2024,,87,34,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jan/2025,85,85,42,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Feb/2025,86,86,40,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Mar/2025,89,89,34,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Apr/2025,87,87,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,May/2025,83,83,39,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jun/2025,87,87,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jul/2025,86,86,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Aug/2025,83,83,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Sep/2025,52,51,35,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Oct/2025,63,63,43,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Nov/2025,48,47,38,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Dec/2025,57,,,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Jan/2026,55,55,36,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Feb/2026,51,51,37,,
Jammu,Doda,Doda PCC Office Near Bus Stand 1065,Mar/2026,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jan/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Feb/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Mar/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Apr/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",May/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jun/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jul/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Aug/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Sep/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Oct/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Nov/2022,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Dec/2022,89,51,37,12,7
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jan/2023,112,59,52,11,6
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Feb/2023,108,61,46,13,7
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Mar/2023,104,46,58,9,5
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Apr/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",May/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jun/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jul/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Aug/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Sep/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Oct/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Nov/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Dec/2023,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jan/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Feb/2024,119,119,60,22,10
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Mar/2024,86,86,,19,8
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Apr/2024,76,76,,20,8
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",May/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jun/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jul/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Aug/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Sep/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Oct/2024,,,,,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Nov/2024,127,127,17,26,9
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Dec/2024,,108,59,13,7
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jan/2025,107,107,58,6,3
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Feb/2025,101,101,47,15,8
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Mar/2025,76,76,,10,4
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Apr/2025,78,78,,11,6
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",May/2025,67,67,,7,4
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jun/2025,73,73,,13,5
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jul/2025,71,71,,10,5
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Aug/2025,66,66,,12,6
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Sep/2025,69,69,,12,6
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Oct/2025,90,90,11,9,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Nov/2025,,92,45,15,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Dec/2025,,97,48,15,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Jan/2026,87,87,40,16,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Feb/2026,87,87,38,16,
Kashmir,Ganderbal,"Ganderbal DFO Office (PM-10, PM-2.5) 1083",Mar/2026,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jan/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Feb/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Mar/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Apr/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",May/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jun/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jul/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Aug/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Sep/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Oct/2022,76,44,32,12,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Nov/2022,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Dec/2022,112,70,41,13,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jan/2023,97,59,37,14,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Feb/2023,91,58,32,12,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Mar/2023,128,80,48,17,10
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Apr/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",May/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jun/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jul/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Aug/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Sep/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Oct/2023,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Nov/2023,111,55,56,11,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Dec/2023,,,39,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jan/2024,124,124,,21,1
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Feb/2024,119,119,60,27,15
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Mar/2024,126,126,85,24,13
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Apr/2024,125,125,90,23,14
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",May/2024,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jun/2024,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jul/2024,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Aug/2024,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Sep/2024,59,,59,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Oct/2024,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Nov/2024,118,,9,10,9
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Dec/2024,127,,42,13,8
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jan/2025,128,128,52,13,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Feb/2025,132,132,67,19,11
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Mar/2025,116,116,48,11,7
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Apr/2025,,,,,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",May/2025,113,113,46,20,12
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jun/2025,110,110,35,13,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jul/2025,111,111,18,12,6
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Aug/2025,111,99,48,7,3
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Sep/2025,116,116,28,10,5
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Oct/2025,114,114,22,17,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Nov/2025,,107,,20,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Dec/2025,,116,22,23,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Jan/2026,107,107,39,23,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Feb/2026,111,111,36,26,
Kashmir,Srinagar,"Hokersar Wildlife Office (PM-10, PM-2.5) 1076",Mar/2026,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jan/2022,84,,84,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Feb/2022,63,,63,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Mar/2022,91,,91,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Apr/2022,89,,89,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),May/2022,92,,92,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jun/2022,92,,92,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jul/2022,87,,87,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Aug/2022,75,,75,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Sep/2022,77,,77,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Oct/2022,87,,87,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Nov/2022,83,,83,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Dec/2022,79,,79,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jan/2023,80,,80,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Feb/2023,116,,116,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Mar/2023,103,,103,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Apr/2023,99,,99,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),May/2023,75,,75,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jun/2023,80,,80,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jul/2023,73,,73,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Aug/2023,73,,73,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Sep/2023,63,,63,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Oct/2023,78,,78,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Nov/2023,93,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Dec/2023,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jan/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Feb/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Mar/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Apr/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),May/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jun/2024,79,,79,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jul/2024,82,,82,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Aug/2024,77,,77,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Sep/2024,73,,73,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Oct/2024,72,,72,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Nov/2024,,,84,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Dec/2024,,,,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jan/2025,69,,69,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Feb/2025,72,,72,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Mar/2025,76,,76,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Apr/2025,70,,70,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),May/2025,69,,69,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jun/2025,75,,75,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jul/2025,72,,72,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Aug/2025,75,,75,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Sep/2025,65,,65,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Oct/2025,63,,63,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Nov/2025,66,,66,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Dec/2025,77,,77,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Jan/2026,83,,83,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Feb/2026,85,,85,,
Kashmir,Srinagar,Hyderpora (Paraypora) Srinagar (PM-2.5),Mar/2026,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jan/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Feb/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Mar/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Apr/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",May/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jun/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jul/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Aug/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Sep/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Oct/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Nov/2022,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Dec/2022,83,49,33,15,9
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jan/2023,116,69,46,13,7
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Feb/2023,114,67,47,14,8
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Mar/2023,124,76,48,16,9
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Apr/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",May/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jun/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Jul/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Aug/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Sep/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Oct/2023,,,,,
Kashmir,Pulwama,"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",Nov/2023,,,,,
