Station,PM10,AQI,NO2,District,PM2_5,SO2,Date,Region
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",86.0,86.0,19.0,Ganderbal,55.0,8.0,3993-03-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",76.0,76.0,20.0,Ganderbal,50.0,8.0,3993-04-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",83.0,112.0,21.0,Ganderbal,46.0,8.0,3993-05-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",91.0,126.0,22.0,Ganderbal,41.0,8.0,3993-06-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",91.0,81.0,22.0,Ganderbal,36.0,8.0,3993-07-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",91.0,109.0,22.0,Ganderbal,31.0,8.0,3993-08-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",112.0,76.0,24.0,Ganderbal,27.0,9.0,3993-09-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",120.0,114.0,25.0,Ganderbal,22.0,9.0,3993-10-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",127.0,127.0,26.0,Ganderbal,17.0,9.0,3993-11-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",108.0,115.0,13.0,Ganderbal,59.0,7.0,3993-12-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",107.0,107.0,6.0,Ganderbal,58.0,3.0,3994-01-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",101.0,101.0,15.0,Ganderbal,47.0,8.0,3994-02-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",76.0,76.0,10.0,Ganderbal,42.0,4.0,3994-03-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",78.0,78.0,11.0,Ganderbal,38.0,6.0,3994-04-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",67.0,67.0,7.0,Ganderbal,34.0,4.0,3994-05-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",73.0,73.0,13.0,Ganderbal,29.0,5.0,3994-06-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",71.0,71.0,10.0,Ganderbal,24.0,5.0,3994-07-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",66.0,66.0,12.0,Ganderbal,20.0,6.0,3994-08-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",69.0,69.0,12.0,Ganderbal,16.0,6.0,3994-09-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",90.0,90.0,9.0,Ganderbal,11.0,6.0,3994-10-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",92.0,94.0,15.0,Ganderbal,45.0,6.0,3994-11-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",97.0,126.0,15.0,Ganderbal,48.0,6.0,3994-12-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",87.0,87.0,16.0,Ganderbal,40.0,6.0,3995-01-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",87.0,87.0,16.0,Ganderbal,38.0,6.0,3995-02-02,Kashmir
"Ganderbal DFO Office (PM-10, PM-2.5) 1083",87.0,79.0,16.0,Ganderbal,38.0,6.0,3995-03-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",104.0,102.0,9.0,Kulgam,36.0,7.0,3991-01-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",121.0,86.0,20.0,Kulgam,55.0,5.0,3991-02-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",78.0,98.0,16.0,Kulgam,49.0,9.0,3991-03-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",164.0,130.0,11.0,Kulgam,38.0,4.0,3991-04-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",99.0,94.0,18.0,Kulgam,56.0,10.0,3991-05-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",122.0,125.0,13.0,Kulgam,45.0,7.0,3991-06-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",64.0,70.0,17.0,Kulgam,37.0,6.0,3991-07-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",53.0,69.0,11.0,Kulgam,36.0,7.0,3991-08-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",53.0,82.0,11.0,Kulgam,36.0,7.0,3991-09-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",53.0,59.0,11.0,Kulgam,36.0,7.0,3991-10-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",53.0,67.0,11.0,Kulgam,36.0,7.0,3991-11-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",53.0,89.0,11.0,Kulgam,36.0,7.0,3991-12-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",61.0,101.0,13.0,Kulgam,40.0,7.0,3992-01-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",63.0,119.0,13.0,Kulgam,55.0,7.0,3992-02-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",68.0,103.0,13.0,Kulgam,35.0,7.0,3992-03-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",66.0,80.0,14.0,Kulgam,38.0,7.0,3992-04-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",64.0,98.0,15.0,Kulgam,41.0,8.0,3992-05-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",62.0,77.0,15.0,Kulgam,41.0,8.0,3992-06-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",60.0,80.0,15.0,Kulgam,41.0,8.0,3992-07-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",58.0,58.0,14.0,Kulgam,39.0,3.0,3992-08-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",56.0,81.0,14.0,Kulgam,39.0,4.0,3992-09-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",54.0,62.0,21.0,Kulgam,61.0,11.0,3992-10-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",52.0,61.0,21.0,Kulgam,61.0,11.0,3992-11-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",50.0,63.0,21.0,Kulgam,61.0,11.0,3992-12-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",72.0,104.0,22.0,Kulgam,64.0,12.0,3993-01-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",94.0,94.0,23.0,Kulgam,67.0,12.0,3993-02-01,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",98.0,93.0,22.0,Kulgam,93.0,11.0,3993-03-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",103.0,99.0,22.0,Kulgam,99.0,10.0,3993-04-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",107.0,118.0,21.0,Kulgam,94.0,9.0,3993-05-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",112.0,116.0,21.0,Kulgam,89.0,8.0,3993-06-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",116.0,102.0,20.0,Kulgam,89.0,7.0,3993-07-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",121.0,106.0,20.0,Kulgam,89.0,6.0,3993-08-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",125.0,143.0,19.0,Kulgam,74.0,5.0,3993-09-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",130.0,125.0,19.0,Kulgam,69.0,4.0,3993-10-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",134.0,141.0,18.0,Kulgam,64.0,3.0,3993-11-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",120.0,125.0,17.0,Kulgam,45.0,10.0,3993-12-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",106.0,106.0,12.0,Kulgam,46.0,8.0,3994-01-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",83.0,83.0,16.0,Kulgam,32.0,10.0,3994-02-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",64.0,64.0,4.0,Kulgam,26.0,2.0,3994-03-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",82.0,82.0,12.0,Kulgam,48.0,5.0,3994-04-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",68.0,68.0,12.0,Kulgam,17.0,6.0,3994-05-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",67.0,67.0,5.0,Kulgam,41.0,2.0,3994-06-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",58.0,58.0,11.0,Kulgam,27.0,5.0,3994-07-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",76.0,76.0,9.0,Kulgam,47.0,4.0,3994-08-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",64.0,64.0,11.0,Kulgam,28.0,5.0,3994-09-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",105.0,105.0,11.0,Kulgam,14.0,5.0,3994-10-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",122.0,122.0,16.0,Kulgam,14.0,5.0,3994-11-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",129.0,129.0,16.0,Kulgam,14.0,5.0,3994-12-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",107.0,107.0,17.0,Kulgam,14.0,5.0,3995-01-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",49.0,49.0,19.0,Kulgam,14.0,5.0,3995-02-02,Kashmir
"Kulgam near D.I.C Building (PM-10, PM-2.5) 1086",49.0,58.0,19.0,Kulgam,14.0,5.0,3995-03-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",97.0,114.0,16.0,Kupwara,61.0,7.0,3991-01-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",158.0,299.0,18.0,Kupwara,97.0,6.0,3991-02-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",130.0,145.0,14.0,Kupwara,50.0,6.0,3991-03-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",147.0,143.0,11.0,Kupwara,24.0,7.0,3991-04-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",80.0,82.0,13.0,Kupwara,52.0,7.0,3991-05-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",76.0,118.0,13.0,Kupwara,67.0,7.0,3991-06-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",94.0,102.0,13.0,Kupwara,39.0,6.0,3991-07-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",70.0,62.0,16.0,Kupwara,38.0,5.0,3991-08-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",70.0,67.0,15.0,Kupwara,47.0,6.0,3991-09-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",104.0,90.0,9.0,Kupwara,34.0,7.0,3991-10-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",112.0,163.0,13.0,Kupwara,66.0,8.0,3991-11-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",78.0,43.0,17.0,Kupwara,33.0,7.0,3991-12-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",82.0,99.0,18.0,Kupwara,64.0,8.0,3992-01-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",88.0,41.0,9.0,Kupwara,21.0,6.0,3992-02-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",110.0,192.0,11.0,Kupwara,63.0,8.0,3992-03-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",149.0,242.0,12.0,Kupwara,74.0,8.0,3992-04-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",72.0,92.0,13.0,Kupwara,62.0,7.0,3992-05-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",83.0,57.0,19.0,Kupwara,48.0,8.0,3992-06-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",72.0,19.0,23.0,Kupwara,37.0,9.0,3992-07-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",50.0,-2.0,13.0,Kupwara,34.0,7.0,3992-08-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",93.0,108.0,8.0,Kupwara,30.0,7.0,3992-09-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,89.0,13.0,Kupwara,50.0,7.0,3992-10-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",126.0,166.0,14.0,Kupwara,59.0,7.0,3992-11-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",141.0,150.0,10.0,Kupwara,26.0,7.0,3992-12-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",86.0,54.0,20.0,Kupwara,39.0,6.0,3993-01-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",57.0,26.0,13.0,Kupwara,37.0,7.0,3993-02-01,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",112.0,173.0,13.0,Kupwara,66.0,8.0,3993-03-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",112.0,99.0,12.0,Kupwara,41.0,6.0,3993-04-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",73.0,62.0,17.0,Kupwara,36.0,7.0,3993-05-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",67.0,49.0,13.0,Kupwara,37.0,6.0,3993-06-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",86.0,143.0,12.0,Kupwara,63.0,7.0,3993-07-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",95.0,126.0,14.0,Kupwara,57.0,6.0,3993-08-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,57.0,15.0,Kupwara,39.0,7.0,3993-09-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,59.0,15.0,Kupwara,39.0,7.0,3993-10-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,80.0,15.0,Kupwara,39.0,7.0,3993-11-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,71.0,15.0,Kupwara,39.0,7.0,3993-12-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",81.0,81.0,15.0,Kupwara,39.0,7.0,3994-01-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",61.0,61.0,15.0,Kupwara,44.0,8.0,3994-02-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",69.0,69.0,12.0,Kupwara,47.0,6.0,3994-03-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",49.0,49.0,8.0,Kupwara,47.0,4.0,3994-04-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",70.0,70.0,15.0,Kupwara,47.0,7.0,3994-05-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",70.0,57.0,15.0,Kupwara,47.0,7.0,3994-06-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",70.0,47.0,14.0,Kupwara,47.0,7.0,3994-07-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",69.0,43.0,14.0,Kupwara,43.0,7.0,3994-08-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",69.0,31.0,14.0,Kupwara,31.0,7.0,3994-09-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",69.0,38.0,13.0,Kupwara,38.0,7.0,3994-10-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",68.0,76.0,13.0,Kupwara,38.0,8.0,3994-11-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",68.0,56.0,12.0,Kupwara,38.0,6.0,3994-12-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",68.0,68.0,12.0,Kupwara,42.0,7.0,3995-01-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",68.0,47.0,12.0,Kupwara,42.0,6.0,3995-02-02,Kashmir
"Kupwara JKPCC (PM-10, PM-2.5)",68.0,71.0,12.0,Kupwara,42.0,6.0,3995-03-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",102.0,131.0,17.0,Pulwama,49.0,10.0,3991-01-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",68.0,101.0,13.0,Pulwama,39.0,8.0,3991-02-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",88.0,118.0,17.0,Pulwama,37.0,9.0,3991-03-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",165.0,167.0,27.0,Pulwama,38.0,13.0,3991-04-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",127.0,128.0,21.0,Pulwama,37.0,12.0,3991-05-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",117.0,124.0,15.0,Pulwama,61.0,7.0,3991-06-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",101.0,130.0,13.0,Pulwama,47.0,10.0,3991-07-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",49.0,82.0,15.0,Pulwama,33.0,9.0,3991-08-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",49.0,101.0,15.0,Pulwama,33.0,9.0,3991-09-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",49.0,88.0,15.0,Pulwama,33.0,9.0,3991-10-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",49.0,86.0,15.0,Pulwama,33.0,9.0,3991-11-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",49.0,83.0,15.0,Pulwama,33.0,9.0,3991-12-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",69.0,116.0,13.0,Pulwama,46.0,7.0,3992-01-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",67.0,114.0,14.0,Pulwama,47.0,8.0,3992-02-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",76.0,124.0,16.0,Pulwama,48.0,9.0,3992-03-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",83.0,117.0,17.0,Pulwama,47.0,9.0,3992-04-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",90.0,116.0,17.0,Pulwama,45.0,10.0,3992-05-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",97.0,123.0,18.0,Pulwama,44.0,10.0,3992-06-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",104.0,124.0,18.0,Pulwama,43.0,10.0,3992-07-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",110.0,134.0,19.0,Pulwama,41.0,8.0,3992-08-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",117.0,134.0,20.0,Pulwama,40.0,7.0,3992-09-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",124.0,147.0,20.0,Pulwama,39.0,12.0,3992-10-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",131.0,137.0,21.0,Pulwama,37.0,12.0,3992-11-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",138.0,142.0,21.0,Pulwama,36.0,12.0,3992-12-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",145.0,145.0,22.0,Pulwama,42.0,13.0,3993-01-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",142.0,142.0,25.0,Pulwama,48.0,13.0,3993-02-01,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",126.0,126.0,19.0,Pulwama,63.0,9.0,3993-03-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",124.0,124.0,22.0,Pulwama,50.0,11.0,3993-04-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",128.0,136.0,20.0,Pulwama,44.0,10.0,3993-05-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",131.0,132.0,19.0,Pulwama,39.0,9.0,3993-06-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",131.0,144.0,19.0,Pulwama,39.0,9.0,3993-07-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",131.0,140.0,19.0,Pulwama,39.0,9.0,3993-08-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",143.0,148.0,13.0,Pulwama,21.0,6.0,3993-09-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",146.0,143.0,12.0,Pulwama,16.0,5.0,3993-10-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",150.0,141.0,10.0,Pulwama,10.0,4.0,3993-11-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",146.0,139.0,19.0,Pulwama,10.0,13.0,3993-12-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",153.0,153.0,22.0,Pulwama,10.0,16.0,3994-01-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",148.0,148.0,24.0,Pulwama,46.0,19.0,3994-02-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",141.0,141.0,9.0,Pulwama,34.0,8.0,3994-03-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",111.0,111.0,15.0,Pulwama,46.0,10.0,3994-04-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",163.0,163.0,24.0,Pulwama,74.0,11.0,3994-05-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",144.0,144.0,10.0,Pulwama,66.0,6.0,3994-06-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",142.0,142.0,22.0,Pulwama,69.0,12.0,3994-07-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",146.0,146.0,18.0,Pulwama,69.0,10.0,3994-08-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",140.0,140.0,26.0,Pulwama,56.0,13.0,3994-09-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",137.0,137.0,22.0,Pulwama,58.0,13.0,3994-10-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",98.0,108.0,16.0,Pulwama,49.0,13.0,3994-11-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",136.0,142.0,27.0,Pulwama,62.0,13.0,3994-12-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",144.0,144.0,32.0,Pulwama,60.0,13.0,3995-01-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",144.0,149.0,32.0,Pulwama,60.0,13.0,3995-02-02,Kashmir
"I.G.C Lassipora Pulwama (PM-10, PM-2.5) 1082",144.0,139.0,32.0,Pulwama,60.0,13.0,3995-03-02,Kashmir
Khrew Pulwama (PM-10) 912,137.0,137.0,33.0,Pulwama,54.0,13.0,3991-01-02,Kashmir
Khrew Pulwama (PM-10) 912,140.0,140.0,23.0,Pulwama,45.0,12.0,3991-02-02,Kashmir
Khrew Pulwama (PM-10) 912,105.0,105.0,30.0,Pulwama,44.0,12.0,3991-03-02,Kashmir
Khrew Pulwama (PM-10) 912,118.0,118.0,32.0,Pulwama,45.0,12.0,3991-04-02,Kashmir
Khrew Pulwama (PM-10) 912,124.0,124.0,33.0,Pulwama,47.0,11.0,3991-05-02,Kashmir
Khrew Pulwama (PM-10) 912,134.0,134.0,27.0,Pulwama,48.0,11.0,3991-06-02,Kashmir
Khrew Pulwama (PM-10) 912,124.0,124.0,29.0,Pulwama,43.0,14.0,3991-07-02,Kashmir
Khrew Pulwama (PM-10) 912,111.0,111.0,28.0,Pulwama,37.0,13.0,3991-08-02,Kashmir
Khrew Pulwama (PM-10) 912,127.0,127.0,23.0,Pulwama,27.0,11.0,3991-09-02,Kashmir
Khrew Pulwama (PM-10) 912,112.0,113.0,29.0,Pulwama,42.0,16.0,3991-10-02,Kashmir
Khrew Pulwama (PM-10) 912,126.0,125.0,33.0,Pulwama,35.0,23.0,3991-11-02,Kashmir
Khrew Pulwama (PM-10) 912,106.0,103.0,34.0,Pulwama,51.0,23.0,3991-12-02,Kashmir
Khrew Pulwama (PM-10) 912,127.0,127.0,32.0,Pulwama,40.0,20.0,3992-01-02,Kashmir
Khrew Pulwama (PM-10) 912,125.0,125.0,27.0,Pulwama,69.0,16.0,3992-02-02,Kashmir
Khrew Pulwama (PM-10) 912,132.0,132.0,28.0,Pulwama,44.0,16.0,3992-03-01,Kashmir
Khrew Pulwama (PM-10) 912,142.0,142.0,30.0,Pulwama,40.0,17.0,3992-04-01,Kashmir
Khrew Pulwama (PM-10) 912,138.0,138.0,29.0,Pulwama,41.0,16.0,3992-05-01,Kashmir
Khrew Pulwama (PM-10) 912,104.0,104.0,26.0,Pulwama,44.0,15.0,3992-06-01,Kashmir
Khrew Pulwama (PM-10) 912,112.0,112.0,25.0,Pulwama,41.0,13.0,3992-07-01,Kashmir
Khrew Pulwama (PM-10) 912,113.0,113.0,22.0,Pulwama,31.0,10.0,3992-08-01,Kashmir
Khrew Pulwama (PM-10) 912,125.0,125.0,27.0,Pulwama,54.0,15.0,3992-09-01,Kashmir
Khrew Pulwama (PM-10) 912,114.0,114.0,21.0,Pulwama,87.0,10.0,3992-10-01,Kashmir
Khrew Pulwama (PM-10) 912,128.0,128.0,22.0,Pulwama,56.0,10.0,3992-11-01,Kashmir
Khrew Pulwama (PM-10) 912,131.0,131.0,13.0,Pulwama,37.0,6.0,3992-12-01,Kashmir
Khrew Pulwama (PM-10) 912,124.0,124.0,22.0,Pulwama,47.0,1.0,3993-01-01,Kashmir
Khrew Pulwama (PM-10) 912,117.0,117.0,24.0,Pulwama,51.0,13.0,3993-02-01,Kashmir
Khrew Pulwama (PM-10) 912,112.0,112.0,24.0,Pulwama,45.0,12.0,3993-03-02,Kashmir
Khrew Pulwama (PM-10) 912,92.0,92.0,20.0,Pulwama,40.0,8.0,3993-04-02,Kashmir
Khrew Pulwama (PM-10) 912,115.0,115.0,23.0,Pulwama,59.0,10.0,3993-05-02,Kashmir
Khrew Pulwama (PM-10) 912,117.0,117.0,19.0,Pulwama,60.0,11.0,3993-06-02,Kashmir
